"Plot Title: 16882"
"#","Date","Time, GMT-06:00","Abs Pres, psi (LGR S/N: 20757958, SEN S/N: 20757958)","Temp, °F (LGR S/N: 20757958, SEN S/N: 20757958)","Abs Pres Barom., psi (LGR S/N: 20757959, SEN S/N: 20757959)","Water Level, feet (LGR S/N: 20757958)","Coupler Detached (LGR S/N: 20757958)","Coupler Attached (LGR S/N: 20757958)","Stopped (LGR S/N: 20757958)","End Of File (LGR S/N: 20757958)"
3614,08/18/20,05:49:16 AM,15.4397,81.621,,2.437,,,,
3615,08/18/20,05:54:01 AM,,,14.5867,,,,,
3616,08/18/20,06:04:16 AM,15.4397,81.621,,2.437,,,,
3617,08/18/20,06:09:01 AM,,,14.5867,,,,,
3618,08/18/20,06:19:16 AM,15.4397,81.621,,2.433,,,,
3619,08/18/20,06:24:01 AM,,,14.5891,,,,,
3620,08/18/20,06:34:16 AM,15.4397,81.621,,2.432,,,,
3621,08/18/20,06:39:01 AM,,,14.5891,,,,,
3622,08/18/20,06:49:16 AM,15.4417,81.442,,2.431,,,,
3623,08/18/20,06:54:01 AM,,,14.5927,,,,,
3624,08/18/20,07:04:16 AM,15.4417,81.442,,2.424,,,,
3625,08/18/20,07:09:01 AM,,,14.5950,,,,,
3626,08/18/20,07:19:16 AM,15.4417,81.442,,2.415,,,,
3627,08/18/20,07:24:01 AM,,,14.6002,,,,,
3628,08/18/20,07:34:16 AM,15.4417,81.442,,2.409,,,,
3629,08/18/20,07:39:01 AM,,,14.6012,,,,,
3630,08/18/20,07:49:16 AM,15.4417,81.442,,2.404,,,,
3631,08/18/20,07:54:01 AM,,,14.6038,,,,,
3632,08/18/20,08:04:16 AM,15.4442,81.442,,2.403,,,,
3633,08/18/20,08:09:01 AM,,,14.6068,,,,,
3634,08/18/20,08:19:16 AM,15.4472,81.621,,2.405,,,,
3635,08/18/20,08:24:01 AM,,,14.6089,,,,,
3636,08/18/20,08:34:16 AM,15.4472,81.621,,2.393,,,,
3637,08/18/20,08:39:01 AM,,,14.6153,,,,,
3638,08/18/20,08:49:16 AM,15.4472,81.621,,2.391,,,,
3639,08/18/20,08:54:01 AM,,,14.6140,,,,,
3640,08/18/20,09:04:16 AM,15.4446,81.621,,2.380,,,,
3641,08/18/20,09:09:01 AM,,,14.6173,,,,,
3642,08/18/20,09:19:16 AM,15.4446,81.621,,2.381,,,,
3643,08/18/20,09:24:01 AM,,,14.6153,,,,,
3644,08/18/20,09:34:16 AM,15.4452,81.797,,2.383,,,,
3645,08/18/20,09:39:01 AM,,,14.6156,,,,,
3646,08/18/20,09:49:16 AM,15.4427,81.797,,2.380,,,,
3647,08/18/20,09:54:01 AM,,,14.6139,,,,,
3648,08/18/20,10:04:16 AM,15.4403,81.797,,2.376,,,,
3649,08/18/20,10:09:01 AM,,,14.6140,,,,,
3650,08/18/20,10:19:16 AM,15.4383,81.975,,2.378,,,,
3651,08/18/20,10:24:01 AM,,,14.6097,,,,,
3652,08/18/20,10:34:16 AM,15.4338,82.152,,2.375,,,,
3653,08/18/20,10:39:01 AM,,,14.6069,,,,,
3654,08/18/20,10:49:16 AM,15.4338,82.152,,2.381,,,,
3655,08/18/20,10:54:01 AM,,,14.6040,,,,,
3656,08/18/20,11:04:16 AM,15.4293,82.330,,2.370,,,,
3657,08/18/20,11:09:01 AM,,,14.6059,,,,,
3658,08/18/20,11:19:16 AM,15.4248,82.508,,2.371,,,,
3659,08/18/20,11:24:01 AM,,,14.5982,,,,,
3660,08/18/20,11:34:16 AM,15.4204,82.686,,2.371,,,,
3661,08/18/20,11:39:01 AM,,,14.5949,,,,,
3662,08/18/20,11:49:16 AM,15.4159,82.864,,2.369,,,,
3663,08/18/20,11:54:01 AM,,,14.5911,,,,,
3664,08/18/20,12:04:16 PM,15.4114,83.043,,2.364,,,,
3665,08/18/20,12:09:01 PM,,,14.5898,,,,,
3666,08/18/20,12:19:16 PM,15.4094,83.221,,2.366,,,,
3667,08/18/20,12:24:01 PM,,,14.5863,,,,,
3668,08/18/20,12:34:16 PM,15.4049,83.399,,2.364,,,,
3669,08/18/20,12:39:01 PM,,,14.5825,,,,,
3670,08/18/20,12:49:16 PM,15.4004,83.579,,2.366,,,,
3671,08/18/20,12:54:01 PM,,,14.5760,,,,,
3672,08/18/20,01:04:16 PM,15.3985,83.757,,2.366,,,,
3673,08/18/20,01:09:01 PM,,,14.5766,,,,,
3674,08/18/20,01:19:16 PM,15.3915,83.935,,2.360,,,,
3675,08/18/20,01:24:01 PM,,,14.5701,,,,,
3676,08/18/20,01:34:16 PM,15.3820,84.115,,2.356,,,,
3677,08/18/20,01:39:01 PM,,,14.5614,,,,,
3678,08/18/20,01:49:16 PM,15.3756,84.474,,2.350,,,,
3679,08/18/20,01:54:01 PM,,,14.5599,,,,,
3680,08/18/20,02:04:16 PM,15.3760,84.654,,2.362,,,,
3681,08/18/20,02:09:01 PM,,,14.5534,,,,,
3682,08/18/20,02:19:16 PM,15.3715,84.834,,2.360,,,,
3683,08/18/20,02:24:01 PM,,,14.5515,,,,,
3684,08/18/20,02:34:16 PM,15.3666,84.834,,2.360,,,,
3685,08/18/20,02:39:01 PM,,,14.5448,,,,,
3686,08/18/20,02:49:16 PM,15.3621,85.014,,2.358,,,,
3687,08/18/20,02:54:01 PM,,,14.5425,,,,,
3688,08/18/20,03:04:16 PM,15.3591,84.834,,2.357,,,,
3689,08/18/20,03:09:01 PM,,,14.5400,,,,,
3690,08/18/20,03:19:16 PM,15.3566,84.834,,2.355,,,,
3691,08/18/20,03:24:01 PM,,,14.5392,,,,,
3692,08/18/20,03:34:16 PM,15.3541,84.834,,2.358,,,,
3693,08/18/20,03:39:01 PM,,,14.5335,,,,,
3694,08/18/20,03:49:16 PM,15.3535,84.654,,2.365,,,,
3695,08/18/20,03:54:01 PM,,,14.5313,,,,,
3696,08/18/20,04:04:16 PM,15.3486,84.654,,2.358,,,,
3697,08/18/20,04:09:01 PM,,,14.5296,,,,,
3698,08/18/20,04:19:16 PM,15.3466,84.834,,2.350,,,,
3699,08/18/20,04:24:01 PM,,,14.5321,,,,,
3700,08/18/20,04:34:16 PM,15.3441,84.834,,2.347,,,,
3701,08/18/20,04:39:01 PM,,,14.5293,,,,,
3702,08/18/20,04:49:16 PM,15.3466,84.834,,2.359,,,,
3703,08/18/20,04:54:01 PM,,,14.5268,,,,,
3704,08/18/20,05:04:16 PM,15.3486,84.654,,2.366,,,,
3705,08/18/20,05:09:01 PM,,,14.5263,,,,,
3706,08/18/20,05:19:16 PM,15.3462,84.654,,2.362,,,,
3707,08/18/20,05:24:01 PM,,,14.5257,,,,,
3708,08/18/20,05:34:16 PM,15.3462,84.654,,2.367,,,,
3709,08/18/20,05:39:01 PM,,,14.5229,,,,,
3710,08/18/20,05:49:16 PM,15.3486,84.654,,2.371,,,,
3711,08/18/20,05:54:01 PM,,,14.5251,,,,,
3712,08/18/20,06:04:16 PM,15.3506,84.474,,2.372,,,,
3713,08/18/20,06:09:01 PM,,,14.5265,,,,,
3714,08/18/20,06:19:16 PM,15.3556,84.474,,2.379,,,,
3715,08/18/20,06:24:01 PM,,,14.5283,,,,,
3716,08/18/20,06:34:16 PM,15.3607,84.474,,2.380,,,,
3717,08/18/20,06:39:01 PM,,,14.5342,,,,,
3718,08/18/20,06:49:16 PM,15.3607,84.474,,2.371,,,,
3719,08/18/20,06:54:01 PM,,,14.5376,,,,,
3720,08/18/20,07:04:16 PM,15.3681,84.474,,2.380,,,,
3721,08/18/20,07:09:01 PM,,,14.5408,,,,,
3722,08/18/20,07:19:16 PM,15.3701,84.295,,2.382,,,,
3723,08/18/20,07:24:01 PM,,,14.5409,,,,,
3724,08/18/20,07:34:16 PM,15.3725,84.295,,2.384,,,,
3725,08/18/20,07:39:01 PM,,,14.5435,,,,,
3726,08/18/20,07:49:16 PM,15.3750,84.295,,2.379,,,,
3727,08/18/20,07:54:01 PM,,,14.5489,,,,,
3728,08/18/20,08:04:16 PM,15.3801,84.295,,2.384,,,,
3729,08/18/20,08:09:01 PM,,,14.5509,,,,,
3730,08/18/20,08:19:16 PM,15.3846,84.115,,2.388,,,,
3731,08/18/20,08:24:01 PM,,,14.5537,,,,,
3732,08/18/20,08:34:16 PM,15.3846,84.115,,2.386,,,,
3733,08/18/20,08:39:01 PM,,,14.5541,,,,,
3734,08/18/20,08:49:16 PM,15.3871,84.115,,2.385,,,,
3735,08/18/20,08:54:01 PM,,,14.5580,,,,,
3736,08/18/20,09:04:16 PM,15.3940,83.935,,2.395,,,,
3737,08/18/20,09:09:01 PM,,,14.5596,,,,,
3738,08/18/20,09:19:16 PM,15.3915,83.935,,2.388,,,,
3739,08/18/20,09:24:01 PM,,,14.5602,,,,,
3740,08/18/20,09:34:16 PM,15.3965,83.935,,2.394,,,,
3741,08/18/20,09:39:01 PM,,,14.5634,,,,,
3742,08/18/20,09:49:16 PM,15.3985,83.757,,2.398,,,,
3743,08/18/20,09:54:01 PM,,,14.5622,,,,,
3744,08/18/20,10:04:16 PM,15.3985,83.757,,2.400,,,,
3745,08/18/20,10:09:01 PM,,,14.5614,,,,,
3746,08/18/20,10:19:16 PM,15.3979,83.579,,2.404,,,,
3747,08/18/20,10:24:01 PM,,,14.5585,,,,,
3748,08/18/20,10:34:16 PM,15.3950,83.399,,2.405,,,,
3749,08/18/20,10:39:01 PM,,,14.5550,,,,,
3750,08/18/20,10:49:16 PM,15.3924,83.399,,2.401,,,,
3751,08/18/20,10:54:01 PM,,,14.5551,,,,,
3752,08/18/20,11:04:16 PM,15.3920,83.221,,2.403,,,,
3753,08/18/20,11:09:01 PM,,,14.5534,,,,,
3754,08/18/20,11:19:16 PM,15.3920,83.221,,2.404,,,,
3755,08/18/20,11:24:01 PM,,,14.5537,,,,,
3756,08/18/20,11:34:16 PM,15.3914,83.043,,2.406,,,,
3757,08/18/20,11:39:01 PM,,,14.5509,,,,,
3758,08/18/20,11:49:16 PM,15.3885,82.864,,2.398,,,,
3759,08/18/20,11:54:01 PM,,,14.5529,,,,,
3760,08/19/20,12:04:16 AM,15.3879,82.686,,2.401,,,,
3761,08/19/20,12:09:01 AM,,,14.5495,,,,,
3762,08/19/20,12:19:16 AM,15.3904,82.686,,2.409,,,,
3763,08/19/20,12:24:01 AM,,,14.5496,,,,,
3764,08/19/20,12:34:16 AM,15.3875,82.508,,2.400,,,,
3765,08/19/20,12:39:01 AM,,,14.5513,,,,,
3766,08/19/20,12:49:16 AM,15.3894,82.330,,2.407,,,,
3767,08/19/20,12:54:01 AM,,,14.5484,,,,,
3768,08/19/20,01:04:16 AM,15.3865,82.152,,2.408,,,,
3769,08/19/20,01:09:01 AM,,,14.5448,,,,,
3770,08/19/20,01:19:16 AM,15.3859,81.975,,2.407,,,,
3771,08/19/20,01:24:01 AM,,,14.5467,,,,,
3772,08/19/20,01:34:16 AM,15.3859,81.975,,2.412,,,,
3773,08/19/20,01:39:01 AM,,,14.5426,,,,,
3774,08/19/20,01:49:16 AM,15.3855,81.797,,2.408,,,,
3775,08/19/20,01:54:01 AM,,,14.5461,,,,,
3776,08/19/20,02:04:16 AM,15.3873,81.621,,2.412,,,,
3777,08/19/20,02:09:01 AM,,,14.5450,,,,,
3778,08/19/20,02:19:16 AM,15.3849,81.621,,2.405,,,,
3779,08/19/20,02:24:01 AM,,,14.5461,,,,,
3780,08/19/20,02:34:16 AM,15.3843,81.442,,2.404,,,,
3781,08/19/20,02:39:01 AM,,,14.5455,,,,,
3782,08/19/20,02:49:16 AM,15.3839,81.266,,2.406,,,,
3783,08/19/20,02:54:01 AM,,,14.5438,,,,,
3784,08/19/20,03:04:16 AM,15.3863,81.266,,2.414,,,,
3785,08/19/20,03:09:01 AM,,,14.5432,,,,,
3786,08/19/20,03:19:16 AM,15.3859,81.090,,2.410,,,,
3787,08/19/20,03:24:01 AM,,,14.5455,,,,,
3788,08/19/20,03:34:16 AM,15.3833,81.090,,2.407,,,,
3789,08/19/20,03:39:01 AM,,,14.5425,,,,,
3790,08/19/20,03:49:16 AM,15.3878,80.911,,2.417,,,,
3791,08/19/20,03:54:01 AM,,,14.5438,,,,,
3792,08/19/20,04:04:16 AM,15.3902,80.911,,2.418,,,,
3793,08/19/20,04:09:01 AM,,,14.5467,,,,,
3794,08/19/20,04:19:16 AM,15.3923,80.735,,2.419,,,,
3795,08/19/20,04:24:01 AM,,,14.5471,,,,,
3796,08/19/20,04:34:16 AM,15.3923,80.735,,2.418,,,,
3797,08/19/20,04:39:01 AM,,,14.5477,,,,,
3798,08/19/20,04:49:16 AM,15.3923,80.735,,2.419,,,,
3799,08/19/20,04:54:01 AM,,,14.5471,,,,,
3800,08/19/20,05:04:16 AM,15.3943,80.559,,2.429,,,,
3801,08/19/20,05:09:01 AM,,,14.5441,,,,,
3802,08/19/20,05:19:16 AM,15.3943,80.559,,2.429,,,,
3803,08/19/20,05:24:01 AM,,,14.5451,,,,,
3804,08/19/20,05:34:16 AM,15.3968,80.559,,2.430,,,,
3805,08/19/20,05:39:01 AM,,,14.5476,,,,,
3806,08/19/20,05:49:16 AM,15.4013,80.382,,2.430,,,,
3807,08/19/20,05:54:01 AM,,,14.5529,,,,,
3808,08/19/20,06:04:16 AM,15.4013,80.382,,2.426,,,,
3809,08/19/20,06:09:01 AM,,,14.5529,,,,,
3810,08/19/20,06:19:16 AM,15.4013,80.382,,2.422,,,,
3811,08/19/20,06:24:01 AM,,,14.5560,,,,,
3812,08/19/20,06:34:16 AM,15.4013,80.382,,2.416,,,,
3813,08/19/20,06:39:01 AM,,,14.5583,,,,,
3814,08/19/20,06:49:16 AM,15.4032,80.206,,2.416,,,,
3815,08/19/20,06:54:01 AM,,,14.5596,,,,,
3816,08/19/20,07:04:16 AM,15.4007,80.206,,2.406,,,,
3817,08/19/20,07:09:01 AM,,,14.5621,,,,,
3818,08/19/20,07:19:16 AM,15.4056,80.206,,2.412,,,,
3819,08/19/20,07:24:01 AM,,,14.5645,,,,,
3820,08/19/20,07:34:16 AM,15.4032,80.206,,2.400,,,,
3821,08/19/20,07:39:01 AM,,,14.5670,,,,,
3822,08/19/20,07:49:16 AM,15.4056,80.206,,2.398,,,,
3823,08/19/20,07:54:01 AM,,,14.5711,,,,,
3824,08/19/20,08:04:16 AM,15.4056,80.206,,2.393,,,,
3825,08/19/20,08:09:01 AM,,,14.5721,,,,,
3826,08/19/20,08:19:16 AM,15.4056,80.206,,2.391,,,,
3827,08/19/20,08:24:01 AM,,,14.5727,,,,,
3828,08/19/20,08:34:16 AM,15.4037,80.382,,2.384,,,,
3829,08/19/20,08:39:01 AM,,,14.5746,,,,,
3830,08/19/20,08:49:16 AM,15.4062,80.382,,2.381,,,,
3831,08/19/20,08:54:01 AM,,,14.5792,,,,,
3832,08/19/20,09:04:16 AM,15.4037,80.382,,2.371,,,,
3833,08/19/20,09:09:01 AM,,,14.5795,,,,,
3834,08/19/20,09:19:16 AM,15.4042,80.559,,2.374,,,,
3835,08/19/20,09:24:01 AM,,,14.5785,,,,,
3836,08/19/20,09:34:16 AM,15.4042,80.559,,2.373,,,,
3837,08/19/20,09:39:01 AM,,,14.5795,,,,,
3838,08/19/20,09:49:16 AM,15.3992,80.559,,2.362,,,,
3839,08/19/20,09:54:01 AM,,,14.5783,,,,,
3840,08/19/20,10:04:16 AM,15.3998,80.735,,2.364,,,,
3841,08/19/20,10:09:01 AM,,,14.5785,,,,,
3842,08/19/20,10:19:16 AM,15.3972,80.735,,2.362,,,,
3843,08/19/20,10:24:01 AM,,,14.5759,,,,,
3844,08/19/20,10:34:16 AM,15.3978,80.911,,2.366,,,,
3845,08/19/20,10:39:01 AM,,,14.5756,,,,,
3846,08/19/20,10:49:16 AM,15.3933,81.090,,2.360,,,,
3847,08/19/20,10:54:01 AM,,,14.5730,,,,,
3848,08/19/20,11:04:16 AM,15.3908,81.090,,2.361,,,,
3849,08/19/20,11:09:01 AM,,,14.5701,,,,,
3850,08/19/20,11:19:16 AM,15.3863,81.266,,2.358,,,,
3851,08/19/20,11:24:01 AM,,,14.5669,,,,,
3852,08/19/20,11:34:16 AM,15.3818,81.442,,2.358,,,,
3853,08/19/20,11:39:01 AM,,,14.5616,,,,,
3854,08/19/20,11:49:16 AM,15.3773,81.621,,2.360,,,,
3855,08/19/20,11:54:01 AM,,,14.5560,,,,,
3856,08/19/20,12:04:16 PM,15.3730,81.797,,2.357,,,,
3857,08/19/20,12:09:01 PM,,,14.5542,,,,,
3858,08/19/20,12:19:16 PM,15.3710,81.975,,2.359,,,,
3859,08/19/20,12:24:01 PM,,,14.5506,,,,,
3860,08/19/20,12:34:16 PM,15.3670,82.330,,2.359,,,,
3861,08/19/20,12:39:01 PM,,,14.5468,,,,,
3862,08/19/20,12:49:16 PM,15.3675,82.508,,2.361,,,,
3863,08/19/20,12:54:01 PM,,,14.5479,,,,,
3864,08/19/20,01:04:16 PM,15.3630,82.686,,2.359,,,,
3865,08/19/20,01:09:01 PM,,,14.5418,,,,,
3866,08/19/20,01:19:16 PM,15.3611,82.864,,2.366,,,,
3867,08/19/20,01:24:01 PM,,,14.5376,,,,,
3868,08/19/20,01:34:16 PM,15.3541,83.043,,2.358,,,,
3869,08/19/20,01:39:01 PM,,,14.5342,,,,,
3870,08/19/20,01:49:16 PM,15.3525,83.399,,2.360,,,,
3871,08/19/20,01:54:01 PM,,,14.5325,,,,,
3872,08/19/20,02:04:16 PM,15.3482,83.579,,2.358,,,,
3873,08/19/20,02:09:01 PM,,,14.5283,,,,,
3874,08/19/20,02:19:16 PM,15.3411,83.757,,2.347,,,,
3875,08/19/20,02:24:01 PM,,,14.5265,,,,,
3876,08/19/20,02:34:16 PM,15.3386,83.757,,2.357,,,,
3877,08/19/20,02:39:01 PM,,,14.5178,,,,,
3878,08/19/20,02:49:16 PM,15.3341,83.935,,2.352,,,,
3879,08/19/20,02:54:01 PM,,,14.5181,,,,,
3880,08/19/20,03:04:16 PM,15.3316,83.935,,2.349,,,,
3881,08/19/20,03:09:01 PM,,,14.5161,,,,,
3882,08/19/20,03:19:16 PM,15.3292,83.935,,2.349,,,,
3883,08/19/20,03:24:01 PM,,,14.5139,,,,,
3884,08/19/20,03:34:16 PM,15.3237,83.757,,2.342,,,,
3885,08/19/20,03:39:01 PM,,,14.5113,,,,,
3886,08/19/20,03:49:16 PM,15.3212,83.757,,2.343,,,,
3887,08/19/20,03:54:01 PM,,,14.5083,,,,,
3888,08/19/20,04:04:16 PM,15.3187,83.757,,2.339,,,,
3889,08/19/20,04:09:01 PM,,,14.5083,,,,,
3890,08/19/20,04:19:16 PM,15.3132,83.579,,2.327,,,,
3891,08/19/20,04:24:01 PM,,,14.5080,,,,,
3892,08/19/20,04:34:16 PM,15.3132,83.579,,2.329,,,,
3893,08/19/20,04:39:01 PM,,,14.5070,,,,,
3894,08/19/20,04:49:16 PM,15.3132,83.579,,2.330,,,,
3895,08/19/20,04:54:01 PM,,,14.5067,,,,,
3896,08/19/20,05:04:16 PM,15.3126,83.399,,2.330,,,,
3897,08/19/20,05:09:01 PM,,,14.5059,,,,,
3898,08/19/20,05:19:16 PM,15.3102,83.399,,2.322,,,,
3899,08/19/20,05:24:01 PM,,,14.5077,,,,,
3900,08/19/20,05:34:16 PM,15.3177,83.399,,2.339,,,,
3901,08/19/20,05:39:01 PM,,,14.5071,,,,,
3902,08/19/20,05:49:16 PM,15.3198,83.221,,2.341,,,,
3903,08/19/20,05:54:01 PM,,,14.5089,,,,,
3904,08/19/20,06:04:16 PM,15.3247,83.221,,2.349,,,,
3905,08/19/20,06:09:01 PM,,,14.5102,,,,,
3906,08/19/20,06:19:16 PM,15.3296,83.221,,2.358,,,,
3907,08/19/20,06:24:01 PM,,,14.5116,,,,,
3908,08/19/20,06:34:16 PM,15.3372,83.221,,2.369,,,,
3909,08/19/20,06:39:01 PM,,,14.5149,,,,,
3910,08/19/20,06:49:16 PM,15.3396,83.221,,2.370,,,,
3911,08/19/20,06:54:01 PM,,,14.5160,,,,,
3912,08/19/20,07:04:16 PM,15.3421,83.221,,2.371,,,,
3913,08/19/20,07:09:01 PM,,,14.5189,,,,,
3914,08/19/20,07:19:16 PM,15.3466,83.043,,2.378,,,,
3915,08/19/20,07:24:01 PM,,,14.5193,,,,,
3916,08/19/20,07:34:16 PM,15.3515,83.043,,2.385,,,,
3917,08/19/20,07:39:01 PM,,,14.5218,,,,,
3918,08/19/20,07:49:16 PM,15.3541,83.043,,2.386,,,,
3919,08/19/20,07:54:01 PM,,,14.5238,,,,,
3920,08/19/20,08:04:16 PM,15.3585,82.864,,2.388,,,,
3921,08/19/20,08:09:01 PM,,,14.5284,,,,,
3922,08/19/20,08:19:16 PM,15.3585,82.864,,2.381,,,,
3923,08/19/20,08:24:01 PM,,,14.5306,,,,,
3924,08/19/20,08:34:16 PM,15.3636,82.864,,2.386,,,,
3925,08/19/20,08:39:01 PM,,,14.5337,,,,,
3926,08/19/20,08:49:16 PM,15.3656,82.686,,2.386,,,,
3927,08/19/20,08:54:01 PM,,,14.5352,,,,,
3928,08/19/20,09:04:16 PM,15.3705,82.686,,2.397,,,,
3929,08/19/20,09:09:01 PM,,,14.5345,,,,,
3930,08/19/20,09:19:16 PM,15.3705,82.686,,2.396,,,,
3931,08/19/20,09:24:01 PM,,,14.5360,,,,,
3932,08/19/20,09:34:16 PM,15.3699,82.508,,2.395,,,,
3933,08/19/20,09:39:01 PM,,,14.5350,,,,,
3934,08/19/20,09:49:16 PM,15.3699,82.508,,2.393,,,,
3935,08/19/20,09:54:01 PM,,,14.5367,,,,,
3936,08/19/20,10:04:16 PM,15.3720,82.330,,2.396,,,,
3937,08/19/20,10:09:01 PM,,,14.5371,,,,,
3938,08/19/20,10:19:16 PM,15.3744,82.330,,2.399,,,,
3939,08/19/20,10:24:01 PM,,,14.5381,,,,,
3940,08/19/20,10:34:16 PM,15.3744,82.330,,2.398,,,,
3941,08/19/20,10:39:01 PM,,,14.5384,,,,,
3942,08/19/20,10:49:16 PM,15.3740,82.152,,2.394,,,,
3943,08/19/20,10:54:01 PM,,,14.5406,,,,,
3944,08/19/20,11:04:16 PM,15.3710,81.975,,2.388,,,,
3945,08/19/20,11:09:01 PM,,,14.5384,,,,,
3946,08/19/20,11:19:16 PM,15.3734,81.975,,2.395,,,,
3947,08/19/20,11:24:01 PM,,,14.5392,,,,,
3948,08/19/20,11:34:16 PM,15.3704,81.797,,2.389,,,,
3949,08/19/20,11:39:01 PM,,,14.5380,,,,,
3950,08/19/20,11:49:16 PM,15.3730,81.797,,2.399,,,,
3951,08/19/20,11:54:01 PM,,,14.5358,,,,,
3952,08/20/20,12:04:16 AM,15.3724,81.621,,2.400,,,,
3953,08/20/20,12:09:01 AM,,,14.5352,,,,,
3954,08/20/20,12:19:16 AM,15.3720,81.442,,2.403,,,,
3955,08/20/20,12:24:01 AM,,,14.5329,,,,,
3956,08/20/20,12:34:16 AM,15.3689,81.266,,2.397,,,,
3957,08/20/20,12:39:01 AM,,,14.5337,,,,,
3958,08/20/20,12:49:16 AM,15.3689,81.266,,2.403,,,,
3959,08/20/20,12:54:01 AM,,,14.5294,,,,,
3960,08/20/20,01:04:16 AM,15.3683,81.090,,2.403,,,,
3961,08/20/20,01:09:01 AM,,,14.5306,,,,,
3962,08/20/20,01:19:16 AM,15.3654,80.911,,2.396,,,,
3963,08/20/20,01:24:01 AM,,,14.5300,,,,,
3964,08/20/20,01:34:16 AM,15.3649,80.735,,2.396,,,,
3965,08/20/20,01:39:01 AM,,,14.5294,,,,,
3966,08/20/20,01:49:16 AM,15.3618,80.559,,2.391,,,,
3967,08/20/20,01:54:01 AM,,,14.5289,,,,,
3968,08/20/20,02:04:16 AM,15.3669,80.559,,2.396,,,,
3969,08/20/20,02:09:01 AM,,,14.5331,,,,,
3970,08/20/20,02:19:16 AM,15.3688,80.382,,2.403,,,,
3971,08/20/20,02:24:01 AM,,,14.5294,,,,,
3972,08/20/20,02:34:16 AM,15.3708,80.206,,2.404,,,,
3973,08/20/20,02:39:01 AM,,,14.5337,,,,,
3974,08/20/20,02:49:16 AM,15.3753,80.029,,2.405,,,,
3975,08/20/20,02:54:01 AM,,,14.5377,,,,,
3976,08/20/20,03:04:16 AM,15.3753,80.029,,2.402,,,,
3977,08/20/20,03:09:01 AM,,,14.5377,,,,,
3978,08/20/20,03:19:16 AM,15.3772,79.853,,2.408,,,,
3979,08/20/20,03:24:01 AM,,,14.5366,,,,,
3980,08/20/20,03:34:16 AM,15.3797,79.853,,2.412,,,,
3981,08/20/20,03:39:01 AM,,,14.5379,,,,,
3982,08/20/20,03:49:16 AM,15.3817,79.678,,2.419,,,,
3983,08/20/20,03:54:01 AM,,,14.5360,,,,,
3984,08/20/20,04:04:16 AM,15.3842,79.678,,2.425,,,,
3985,08/20/20,04:09:01 AM,,,14.5366,,,,,
3986,08/20/20,04:19:16 AM,15.3811,79.502,,2.416,,,,
3987,08/20/20,04:24:01 AM,,,14.5379,,,,,
3988,08/20/20,04:34:16 AM,15.3811,79.502,,2.415,,,,
3989,08/20/20,04:39:01 AM,,,14.5379,,,,,
3990,08/20/20,04:49:16 AM,15.3811,79.502,,2.416,,,,
3991,08/20/20,04:54:01 AM,,,14.5373,,,,,
3992,08/20/20,05:04:16 AM,15.3837,79.502,,2.423,,,,
3993,08/20/20,05:09:01 AM,,,14.5366,,,,,
3994,08/20/20,05:19:16 AM,15.3856,79.326,,2.429,,,,
3995,08/20/20,05:24:01 AM,,,14.5360,,,,,
3996,08/20/20,05:34:16 AM,15.3831,79.326,,2.419,,,,
3997,08/20/20,05:39:01 AM,,,14.5390,,,,,
3998,08/20/20,05:49:16 AM,15.3881,79.326,,2.425,,,,
3999,08/20/20,05:54:01 AM,,,14.5408,,,,,
4000,08/20/20,06:04:16 AM,15.3881,79.326,,2.425,,,,
4001,08/20/20,06:09:01 AM,,,14.5402,,,,,
4002,08/20/20,06:19:16 AM,15.3881,79.326,,2.423,,,,
4003,08/20/20,06:24:01 AM,,,14.5419,,,,,
4004,08/20/20,06:34:16 AM,15.3905,79.326,,2.428,,,,
4005,08/20/20,06:39:01 AM,,,14.5413,,,,,
4006,08/20/20,06:49:16 AM,15.3881,79.326,,2.422,,,,
4007,08/20/20,06:54:01 AM,,,14.5419,,,,,
4008,08/20/20,07:04:16 AM,15.3881,79.326,,2.414,,,,
4009,08/20/20,07:09:01 AM,,,14.5467,,,,,
4010,08/20/20,07:19:16 AM,15.3881,79.326,,2.408,,,,
4011,08/20/20,07:24:01 AM,,,14.5480,,,,,
4012,08/20/20,07:34:16 AM,15.3905,79.326,,2.408,,,,
4013,08/20/20,07:39:01 AM,,,14.5509,,,,,
4014,08/20/20,07:49:16 AM,15.3881,79.326,,2.401,,,,
4015,08/20/20,07:54:01 AM,,,14.5506,,,,,
4016,08/20/20,08:04:16 AM,15.3881,79.326,,2.387,,,,
4017,08/20/20,08:09:01 AM,,,14.5598,,,,,
4018,08/20/20,08:19:16 AM,15.3881,79.326,,2.380,,,,
4019,08/20/20,08:24:01 AM,,,14.5598,,,,,
4020,08/20/20,08:34:16 AM,15.3886,79.502,,2.379,,,,
4021,08/20/20,08:39:01 AM,,,14.5615,,,,,
4022,08/20/20,08:49:16 AM,15.3837,79.502,,2.366,,,,
4023,08/20/20,08:54:01 AM,,,14.5618,,,,,
4024,08/20/20,09:04:16 AM,15.3837,79.502,,2.365,,,,
4025,08/20/20,09:09:01 AM,,,14.5622,,,,,
4026,08/20/20,09:19:16 AM,15.3817,79.678,,2.367,,,,
4027,08/20/20,09:24:01 AM,,,14.5579,,,,,
4028,08/20/20,09:34:16 AM,15.3792,79.678,,2.369,,,,
4029,08/20/20,09:39:01 AM,,,14.5550,,,,,
4030,08/20/20,09:49:16 AM,15.3741,79.678,,2.359,,,,
