"Plot Title: 16396"
"#","Date","Time, GMT-06:00","Abs Pres, psi (LGR S/N: 20757957, SEN S/N: 20757957)","Temp, °F (LGR S/N: 20757957, SEN S/N: 20757957)","Abs Pres Barom., psi (LGR S/N: 20757959, SEN S/N: 20757959)","Water Level, feet (LGR S/N: 20757957)","Coupler Detached (LGR S/N: 20757957)","Coupler Attached (LGR S/N: 20757957)","Stopped (LGR S/N: 20757957)","End Of File (LGR S/N: 20757957)"
423,11/12/20,02:32:19 PM,15.0758,69.964,,1.626,,,,
424,11/12/20,02:39:01 PM,,,14.5714,,,,,
425,11/12/20,02:47:19 PM,15.0719,70.137,,1.618,,,,
426,11/12/20,02:54:01 PM,,,14.5711,,,,,
427,11/12/20,03:02:19 PM,15.0701,70.308,,1.617,,,,
428,11/12/20,03:09:01 PM,,,14.5692,,,,,
429,11/12/20,03:17:19 PM,15.0684,70.480,,1.613,,,,
430,11/12/20,03:24:01 PM,,,14.5706,,,,,
431,11/12/20,03:32:19 PM,15.0661,70.480,,1.606,,,,
432,11/12/20,03:39:01 PM,,,14.5712,,,,,
433,11/12/20,03:47:19 PM,15.0667,70.651,,1.603,,,,
434,11/12/20,03:54:01 PM,,,14.5735,,,,,
435,11/12/20,04:02:19 PM,15.0690,70.651,,1.607,,,,
436,11/12/20,04:09:01 PM,,,14.5731,,,,,
437,11/12/20,04:17:19 PM,15.0667,70.651,,1.605,,,,
438,11/12/20,04:24:01 PM,,,14.5708,,,,,
439,11/12/20,04:32:19 PM,15.0667,70.651,,1.605,,,,
440,11/12/20,04:39:01 PM,,,14.5728,,,,,
441,11/12/20,04:47:19 PM,15.0643,70.651,,1.597,,,,
442,11/12/20,04:54:01 PM,,,14.5732,,,,,
443,11/12/20,05:02:19 PM,15.0643,70.651,,1.596,,,,
444,11/12/20,05:09:01 PM,,,14.5732,,,,,
445,11/12/20,05:17:19 PM,15.0643,70.651,,1.597,,,,
446,11/12/20,05:24:01 PM,,,14.5727,,,,,
447,11/12/20,05:32:19 PM,15.0620,70.651,,1.594,,,,
448,11/12/20,05:39:01 PM,,,14.5711,,,,,
449,11/12/20,05:47:19 PM,15.0638,70.480,,1.596,,,,
450,11/12/20,05:54:01 PM,,,14.5741,,,,,
451,11/12/20,06:02:19 PM,15.0684,70.480,,1.600,,,,
452,11/12/20,06:09:01 PM,,,14.5770,,,,,
453,11/12/20,06:17:19 PM,15.0707,70.480,,1.599,,,,
454,11/12/20,06:24:01 PM,,,14.5798,,,,,
455,11/12/20,06:32:19 PM,15.0701,70.308,,1.594,,,,
456,11/12/20,06:39:01 PM,,,14.5806,,,,,
457,11/12/20,06:47:19 PM,15.0748,70.308,,1.602,,,,
458,11/12/20,06:54:01 PM,,,14.5814,,,,,
459,11/12/20,07:02:19 PM,15.0765,70.137,,1.604,,,,
460,11/12/20,07:09:01 PM,,,14.5825,,,,,
461,11/12/20,07:17:19 PM,15.0804,69.964,,1.607,,,,
462,11/12/20,07:24:01 PM,,,14.5867,,,,,
463,11/12/20,07:32:19 PM,15.0851,69.964,,1.609,,,,
464,11/12/20,07:39:01 PM,,,14.5896,,,,,
465,11/12/20,07:47:19 PM,15.0868,69.793,,1.610,,,,
466,11/12/20,07:54:01 PM,,,14.5896,,,,,
467,11/12/20,08:02:19 PM,15.0886,69.622,,1.615,,,,
468,11/12/20,08:09:01 PM,,,14.5895,,,,,
469,11/12/20,08:17:19 PM,15.0880,69.449,,1.613,,,,
470,11/12/20,08:24:01 PM,,,14.5899,,,,,
471,11/12/20,08:32:19 PM,15.0942,69.278,,1.623,,,,
472,11/12/20,08:39:01 PM,,,14.5928,,,,,
473,11/12/20,08:47:19 PM,15.0965,69.278,,1.625,,,,
474,11/12/20,08:54:01 PM,,,14.5933,,,,,
475,11/12/20,09:02:19 PM,15.1029,69.107,,1.638,,,,
476,11/12/20,09:09:01 PM,,,14.5944,,,,,
477,11/12/20,09:17:19 PM,15.1070,68.934,,1.641,,,,
478,11/12/20,09:24:01 PM,,,14.5985,,,,,
479,11/12/20,09:32:19 PM,15.1109,68.763,,1.640,,,,
480,11/12/20,09:39:01 PM,,,14.6027,,,,,
481,11/12/20,09:47:19 PM,15.1126,68.592,,1.643,,,,
482,11/12/20,09:54:01 PM,,,14.6002,,,,,
483,11/12/20,10:02:19 PM,15.1196,68.592,,1.660,,,,
484,11/12/20,10:09:01 PM,,,14.6015,,,,,
485,11/12/20,10:17:19 PM,15.1213,68.421,,1.659,,,,
486,11/12/20,10:24:01 PM,,,14.6041,,,,,
487,11/12/20,10:32:19 PM,15.1253,68.248,,1.660,,,,
488,11/12/20,10:39:01 PM,,,14.6085,,,,,
489,11/12/20,10:47:19 PM,15.1200,68.077,,1.647,,,,
490,11/12/20,10:54:01 PM,,,14.6060,,,,,
491,11/12/20,11:02:19 PM,15.1200,68.077,,1.653,,,,
492,11/12/20,11:09:01 PM,,,14.6030,,,,,
493,11/12/20,11:17:19 PM,15.1195,67.906,,1.654,,,,
494,11/12/20,11:24:01 PM,,,14.6036,,,,,
495,11/12/20,11:32:19 PM,15.1218,67.906,,1.658,,,,
496,11/12/20,11:39:01 PM,,,14.6046,,,,,
497,11/12/20,11:47:19 PM,15.1187,67.735,,1.658,,,,
498,11/12/20,11:54:01 PM,,,14.5979,,,,,
499,11/13/20,12:02:19 AM,15.1164,67.735,,1.656,,,,
500,11/13/20,12:09:01 AM,,,14.6007,,,,,
501,11/13/20,12:17:19 AM,15.1182,67.564,,1.659,,,,
502,11/13/20,12:24:01 AM,,,14.5994,,,,,
503,11/13/20,12:32:19 AM,15.1205,67.564,,1.664,,,,
504,11/13/20,12:39:01 AM,,,14.6004,,,,,
505,11/13/20,12:47:19 AM,15.1182,67.564,,1.660,,,,
506,11/13/20,12:54:01 AM,,,14.5983,,,,,
507,11/13/20,01:02:19 AM,15.1221,67.392,,1.673,,,,
508,11/13/20,01:09:01 AM,,,14.5970,,,,,
509,11/13/20,01:17:19 AM,15.1221,67.392,,1.670,,,,
510,11/13/20,01:24:01 AM,,,14.6005,,,,,
511,11/13/20,01:32:19 AM,15.1267,67.392,,1.672,,,,
512,11/13/20,01:39:01 AM,,,14.6046,,,,,
513,11/13/20,01:47:19 AM,15.1285,67.221,,1.671,,,,
514,11/13/20,01:54:01 AM,,,14.6056,,,,,
515,11/13/20,02:02:19 AM,15.1261,67.221,,1.670,,,,
516,11/13/20,02:09:01 AM,,,14.6011,,,,,
517,11/13/20,02:17:19 AM,15.1285,67.221,,1.679,,,,
518,11/13/20,02:24:01 AM,,,14.6021,,,,,
519,11/13/20,02:32:19 AM,15.1261,67.221,,1.672,,,,
520,11/13/20,02:39:01 AM,,,14.6024,,,,,
521,11/13/20,02:47:19 AM,15.1279,67.050,,1.681,,,,
522,11/13/20,02:54:01 AM,,,14.5985,,,,,
523,11/13/20,03:02:19 AM,15.1279,67.050,,1.680,,,,
524,11/13/20,03:09:01 AM,,,14.6018,,,,,
525,11/13/20,03:17:19 AM,15.1324,67.050,,1.684,,,,
526,11/13/20,03:24:01 AM,,,14.6043,,,,,
527,11/13/20,03:32:19 AM,15.1347,67.050,,1.683,,,,
528,11/13/20,03:39:01 AM,,,14.6076,,,,,
529,11/13/20,03:47:19 AM,15.1341,66.879,,1.679,,,,
530,11/13/20,03:54:01 AM,,,14.6069,,,,,
531,11/13/20,04:02:19 AM,15.1341,66.879,,1.681,,,,
532,11/13/20,04:09:01 AM,,,14.6062,,,,,
533,11/13/20,04:17:19 AM,15.1364,66.879,,1.683,,,,
534,11/13/20,04:24:01 AM,,,14.6092,,,,,
535,11/13/20,04:32:19 AM,15.1387,66.879,,1.683,,,,
536,11/13/20,04:39:01 AM,,,14.6107,,,,,
537,11/13/20,04:47:19 AM,15.1457,66.879,,1.695,,,,
538,11/13/20,04:54:01 AM,,,14.6128,,,,,
539,11/13/20,05:02:19 AM,15.1480,66.879,,1.690,,,,
540,11/13/20,05:09:01 AM,,,14.6191,,,,,
541,11/13/20,05:17:19 AM,15.1527,66.879,,1.697,,,,
542,11/13/20,05:24:01 AM,,,14.6173,,,,,
543,11/13/20,05:32:19 AM,15.1596,66.879,,1.710,,,,
544,11/13/20,05:39:01 AM,,,14.6211,,,,,
545,11/13/20,05:47:19 AM,15.1643,66.879,,1.712,,,,
546,11/13/20,05:54:01 AM,,,14.6249,,,,,
547,11/13/20,06:02:19 AM,15.1689,66.879,,1.717,,,,
548,11/13/20,06:09:01 AM,,,14.6263,,,,,
549,11/13/20,06:17:19 AM,15.1736,66.879,,1.720,,,,
550,11/13/20,06:24:01 AM,,,14.6308,,,,,
551,11/13/20,06:32:19 AM,15.1782,66.879,,1.724,,,,
552,11/13/20,06:39:01 AM,,,14.6321,,,,,
553,11/13/20,06:47:19 AM,15.1828,66.879,,1.730,,,,
554,11/13/20,06:54:01 AM,,,14.6352,,,,,
555,11/13/20,07:02:19 AM,15.1852,66.879,,1.728,,,,
556,11/13/20,07:09:01 AM,,,14.6382,,,,,
557,11/13/20,07:17:19 AM,15.1881,67.050,,1.727,,,,
558,11/13/20,07:24:01 AM,,,14.6420,,,,,
559,11/13/20,07:32:19 AM,15.1927,67.050,,1.729,,,,
560,11/13/20,07:39:01 AM,,,14.6458,,,,,
561,11/13/20,07:47:19 AM,15.1927,67.050,,1.720,,,,
562,11/13/20,07:54:01 AM,,,14.6501,,,,,
563,11/13/20,08:02:19 AM,15.1973,67.050,,1.720,,,,
564,11/13/20,08:09:01 AM,,,14.6545,,,,,
565,11/13/20,08:17:19 AM,15.2002,67.221,,1.719,,,,
566,11/13/20,08:24:01 AM,,,14.6575,,,,,
567,11/13/20,08:32:19 AM,15.2026,67.221,,1.713,,,,
568,11/13/20,08:39:01 AM,,,14.6636,,,,,
569,11/13/20,08:47:19 AM,15.2049,67.221,,1.708,,,,
570,11/13/20,08:54:01 AM,,,14.6667,,,,,
571,11/13/20,09:02:19 AM,15.2079,67.392,,1.708,,,,
572,11/13/20,09:09:01 AM,,,14.6697,,,,,
573,11/13/20,09:17:19 AM,15.2056,67.392,,1.698,,,,
574,11/13/20,09:24:01 AM,,,14.6710,,,,,
575,11/13/20,09:32:19 AM,15.2062,67.564,,1.702,,,,
576,11/13/20,09:39:01 AM,,,14.6675,,,,,
577,11/13/20,09:47:19 AM,15.2016,67.564,,1.694,,,,
578,11/13/20,09:54:01 AM,,,14.6687,,,,,
579,11/13/20,10:02:19 AM,15.2000,67.735,,1.687,,,,
580,11/13/20,10:09:01 AM,,,14.6706,,,,,
581,11/13/20,10:17:19 AM,15.1976,67.735,,1.681,,,,
582,11/13/20,10:24:01 AM,,,14.6696,,,,,
583,11/13/20,10:32:19 AM,15.1982,67.906,,1.684,,,,
584,11/13/20,10:39:01 AM,,,14.6690,,,,,
585,11/13/20,10:47:19 AM,15.1936,67.906,,1.674,,,,
586,11/13/20,10:54:01 AM,,,14.6684,,,,,
587,11/13/20,11:02:19 AM,15.1872,68.077,,1.665,,,,
588,11/13/20,11:09:01 AM,,,14.6643,,,,,
589,11/13/20,11:17:19 AM,15.1833,68.248,,1.664,,,,
590,11/13/20,11:24:01 AM,,,14.6620,,,,,
591,11/13/20,11:32:19 AM,15.1792,68.421,,1.657,,,,
592,11/13/20,11:39:01 AM,,,14.6619,,,,,
593,11/13/20,11:47:19 AM,15.1746,68.421,,1.651,,,,
594,11/13/20,11:54:01 AM,,,14.6578,,,,,
595,11/13/20,12:02:19 PM,15.1730,68.592,,1.654,,,,
596,11/13/20,12:09:01 PM,,,14.6559,,,,,
597,11/13/20,12:17:19 PM,15.1660,68.592,,1.646,,,,
598,11/13/20,12:24:01 PM,,,14.6517,,,,,
599,11/13/20,12:32:19 PM,15.1596,68.763,,1.641,,,,
600,11/13/20,12:39:01 PM,,,14.6469,,,,,
601,11/13/20,12:47:19 PM,15.1533,68.934,,1.634,,,,
602,11/13/20,12:54:01 PM,,,14.6450,,,,,
603,11/13/20,01:02:19 PM,15.1517,69.107,,1.637,,,,
604,11/13/20,01:09:01 PM,,,14.6408,,,,,
605,11/13/20,01:17:19 PM,15.1493,69.107,,1.639,,,,
606,11/13/20,01:24:01 PM,,,14.6385,,,,,
607,11/13/20,01:32:19 PM,15.1453,69.278,,1.633,,,,
608,11/13/20,01:39:01 PM,,,14.6379,,,,,
609,11/13/20,01:47:19 PM,15.1406,69.278,,1.630,,,,
610,11/13/20,01:54:01 PM,,,14.6326,,,,,
611,11/13/20,02:02:19 PM,15.1366,69.449,,1.625,,,,
612,11/13/20,02:09:01 PM,,,14.6331,,,,,
613,11/13/20,02:17:19 PM,15.1327,69.622,,1.621,,,,
614,11/13/20,02:24:01 PM,,,14.6289,,,,,
615,11/13/20,02:32:19 PM,15.1280,69.622,,1.618,,,,
616,11/13/20,02:39:01 PM,,,14.6265,,,,,
617,11/13/20,02:47:19 PM,15.1280,69.622,,1.623,,,,
618,11/13/20,02:54:01 PM,,,14.6242,,,,,
619,11/13/20,03:02:19 PM,15.1240,69.793,,1.618,,,,
620,11/13/20,03:09:01 PM,,,14.6228,,,,,
621,11/13/20,03:17:19 PM,15.1193,69.793,,1.607,,,,
622,11/13/20,03:24:01 PM,,,14.6240,,,,,
623,11/13/20,03:32:19 PM,15.1176,69.964,,1.607,,,,
624,11/13/20,03:39:01 PM,,,14.6198,,,,,
625,11/13/20,03:47:19 PM,15.1129,69.964,,1.605,,,,
626,11/13/20,03:54:01 PM,,,14.6168,,,,,
627,11/13/20,04:02:19 PM,15.1112,70.137,,1.603,,,,
628,11/13/20,04:09:01 PM,,,14.6172,,,,,
629,11/13/20,04:17:19 PM,15.1089,70.137,,1.598,,,,
630,11/13/20,04:24:01 PM,,,14.6172,,,,,
631,11/13/20,04:32:19 PM,15.1089,70.137,,1.601,,,,
632,11/13/20,04:39:01 PM,,,14.6149,,,,,
633,11/13/20,04:47:19 PM,15.1042,70.137,,1.590,,,,
634,11/13/20,04:54:01 PM,,,14.6168,,,,,
635,11/13/20,05:02:19 PM,15.1042,70.137,,1.591,,,,
636,11/13/20,05:09:01 PM,,,14.6143,,,,,
637,11/13/20,05:17:19 PM,15.1019,70.137,,1.593,,,,
638,11/13/20,05:24:01 PM,,,14.6108,,,,,
639,11/13/20,05:32:19 PM,15.0996,70.137,,1.592,,,,
640,11/13/20,05:39:01 PM,,,14.6102,,,,,
641,11/13/20,05:47:19 PM,15.0949,70.137,,1.581,,,,
642,11/13/20,05:54:01 PM,,,14.6110,,,,,
643,11/13/20,06:02:19 PM,15.0949,70.137,,1.579,,,,
644,11/13/20,06:09:01 PM,,,14.6117,,,,,
645,11/13/20,06:17:19 PM,15.0949,70.137,,1.581,,,,
646,11/13/20,06:24:01 PM,,,14.6094,,,,,
647,11/13/20,06:32:19 PM,15.0949,70.137,,1.580,,,,
648,11/13/20,06:39:01 PM,,,14.6124,,,,,
649,11/13/20,06:47:19 PM,15.0949,70.137,,1.580,,,,
650,11/13/20,06:54:01 PM,,,14.6099,,,,,
651,11/13/20,07:02:19 PM,15.0944,69.964,,1.586,,,,
652,11/13/20,07:09:01 PM,,,14.6059,,,,,
653,11/13/20,07:17:19 PM,15.0944,69.964,,1.583,,,,
654,11/13/20,07:24:01 PM,,,14.6112,,,,,
655,11/13/20,07:32:19 PM,15.0967,69.964,,1.583,,,,
656,11/13/20,07:39:01 PM,,,14.6118,,,,,
657,11/13/20,07:47:19 PM,15.0990,69.964,,1.590,,,,
658,11/13/20,07:54:01 PM,,,14.6099,,,,,
659,11/13/20,08:02:19 PM,15.1031,69.793,,1.599,,,,
660,11/13/20,08:09:01 PM,,,14.6117,,,,,
661,11/13/20,08:17:19 PM,15.1054,69.793,,1.606,,,,
662,11/13/20,08:24:01 PM,,,14.6088,,,,,
663,11/13/20,08:32:19 PM,15.1100,69.793,,1.619,,,,
664,11/13/20,08:39:01 PM,,,14.6094,,,,,
665,11/13/20,08:47:19 PM,15.1141,69.622,,1.625,,,,
666,11/13/20,08:54:01 PM,,,14.6112,,,,,
667,11/13/20,09:02:19 PM,15.1187,69.622,,1.633,,,,
668,11/13/20,09:09:01 PM,,,14.6118,,,,,
669,11/13/20,09:17:19 PM,15.1234,69.622,,1.643,,,,
670,11/13/20,09:24:01 PM,,,14.6124,,,,,
671,11/13/20,09:32:19 PM,15.1250,69.449,,1.643,,,,
672,11/13/20,09:39:01 PM,,,14.6147,,,,,
673,11/13/20,09:47:19 PM,15.1296,69.449,,1.654,,,,
674,11/13/20,09:54:01 PM,,,14.6124,,,,,
675,11/13/20,10:02:19 PM,15.1343,69.449,,1.670,,,,
676,11/13/20,10:09:01 PM,,,14.6099,,,,,
677,11/13/20,10:17:19 PM,15.1343,69.449,,1.674,,,,
678,11/13/20,10:24:01 PM,,,14.6094,,,,,
679,11/13/20,10:32:19 PM,15.1360,69.278,,1.682,,,,
680,11/13/20,10:39:01 PM,,,14.6065,,,,,
681,11/13/20,10:47:19 PM,15.1337,69.278,,1.677,,,,
682,11/13/20,10:54:01 PM,,,14.6088,,,,,
683,11/13/20,11:02:19 PM,15.1290,69.278,,1.670,,,,
684,11/13/20,11:09:01 PM,,,14.6034,,,,,
685,11/13/20,11:17:19 PM,15.1221,69.278,,1.664,,,,
686,11/13/20,11:24:01 PM,,,14.6005,,,,,
687,11/13/20,11:32:19 PM,15.1221,69.278,,1.670,,,,
688,11/13/20,11:39:01 PM,,,14.5975,,,,,
689,11/13/20,11:47:19 PM,15.1174,69.278,,1.667,,,,
690,11/13/20,11:54:01 PM,,,14.5944,,,,,
691,11/14/20,12:02:19 AM,15.1151,69.278,,1.665,,,,
692,11/14/20,12:09:01 AM,,,14.5938,,,,,
693,11/14/20,12:17:19 AM,15.1197,69.278,,1.680,,,,
694,11/14/20,12:24:01 AM,,,14.5915,,,,,
695,11/14/20,12:32:19 AM,15.1197,69.278,,1.682,,,,
696,11/14/20,12:39:01 AM,,,14.5915,,,,,
697,11/14/20,12:47:19 AM,15.1174,69.278,,1.679,,,,
698,11/14/20,12:54:01 AM,,,14.5898,,,,,
699,11/14/20,01:02:19 AM,15.1151,69.278,,1.681,,,,
700,11/14/20,01:09:01 AM,,,14.5856,,,,,
701,11/14/20,01:17:19 AM,15.1151,69.278,,1.687,,,,
702,11/14/20,01:24:01 AM,,,14.5837,,,,,
703,11/14/20,01:32:19 AM,15.1128,69.278,,1.684,,,,
704,11/14/20,01:39:01 AM,,,14.5837,,,,,
705,11/14/20,01:47:19 AM,15.1128,69.278,,1.686,,,,
706,11/14/20,01:54:01 AM,,,14.5819,,,,,
707,11/14/20,02:02:19 AM,15.1105,69.278,,1.682,,,,
708,11/14/20,02:09:01 AM,,,14.5825,,,,,
709,11/14/20,02:17:19 AM,15.1081,69.278,,1.678,,,,
710,11/14/20,02:24:01 AM,,,14.5808,,,,,
711,11/14/20,02:32:19 AM,15.1081,69.278,,1.682,,,,
712,11/14/20,02:39:01 AM,,,14.5789,,,,,
713,11/14/20,02:47:19 AM,15.1035,69.278,,1.673,,,,
714,11/14/20,02:54:01 AM,,,14.5796,,,,,
715,11/14/20,03:02:19 AM,15.1058,69.278,,1.677,,,,
716,11/14/20,03:09:01 AM,,,14.5802,,,,,
717,11/14/20,03:17:19 AM,15.1012,69.278,,1.665,,,,
718,11/14/20,03:24:01 AM,,,14.5808,,,,,
719,11/14/20,03:32:19 AM,15.0996,69.449,,1.663,,,,
720,11/14/20,03:39:01 AM,,,14.5783,,,,,
721,11/14/20,03:47:19 AM,15.0996,69.449,,1.666,,,,
722,11/14/20,03:54:01 AM,,,14.5783,,,,,
723,11/14/20,04:02:19 AM,15.0996,69.449,,1.669,,,,
724,11/14/20,04:09:01 AM,,,14.5760,,,,,
725,11/14/20,04:17:19 AM,15.0949,69.449,,1.661,,,,
726,11/14/20,04:24:01 AM,,,14.5754,,,,,
727,11/14/20,04:32:19 AM,15.0973,69.449,,1.667,,,,
728,11/14/20,04:39:01 AM,,,14.5754,,,,,
729,11/14/20,04:47:19 AM,15.0973,69.449,,1.667,,,,
730,11/14/20,04:54:01 AM,,,14.5754,,,,,
731,11/14/20,05:02:19 AM,15.0978,69.622,,1.674,,,,
732,11/14/20,05:09:01 AM,,,14.5712,,,,,
733,11/14/20,05:17:19 AM,15.0955,69.622,,1.673,,,,
734,11/14/20,05:24:01 AM,,,14.5712,,,,,
735,11/14/20,05:32:19 AM,15.0955,69.622,,1.673,,,,
736,11/14/20,05:39:01 AM,,,14.5712,,,,,
737,11/14/20,05:47:19 AM,15.0978,69.622,,1.675,,,,
738,11/14/20,05:54:01 AM,,,14.5735,,,,,
739,11/14/20,06:02:19 AM,15.1002,69.622,,1.675,,,,
740,11/14/20,06:09:01 AM,,,14.5760,,,,,
741,11/14/20,06:17:19 AM,15.1031,69.793,,1.679,,,,
742,11/14/20,06:24:01 AM,,,14.5760,,,,,
743,11/14/20,06:32:19 AM,15.1031,69.793,,1.679,,,,
744,11/14/20,06:39:01 AM,,,14.5760,,,,,
745,11/14/20,06:47:19 AM,15.1007,69.793,,1.674,,,,
746,11/14/20,06:54:01 AM,,,14.5760,,,,,
747,11/14/20,07:02:19 AM,15.1054,69.793,,1.684,,,,
748,11/14/20,07:09:01 AM,,,14.5766,,,,,
749,11/14/20,07:17:19 AM,15.1077,69.793,,1.688,,,,
750,11/14/20,07:24:01 AM,,,14.5772,,,,,
751,11/14/20,07:32:19 AM,15.1077,69.793,,1.680,,,,
752,11/14/20,07:39:01 AM,,,14.5825,,,,,
753,11/14/20,07:47:19 AM,15.1083,69.964,,1.676,,,,
754,11/14/20,07:54:01 AM,,,14.5831,,,,,
755,11/14/20,08:02:19 AM,15.1083,69.964,,1.677,,,,
756,11/14/20,08:09:01 AM,,,14.5812,,,,,
757,11/14/20,08:17:19 AM,15.1083,69.964,,1.678,,,,
758,11/14/20,08:24:01 AM,,,14.5824,,,,,
759,11/14/20,08:32:19 AM,15.1083,69.964,,1.673,,,,
760,11/14/20,08:39:01 AM,,,14.5853,,,,,
761,11/14/20,08:47:19 AM,15.1083,69.964,,1.675,,,,
762,11/14/20,08:54:01 AM,,,14.5817,,,,,
763,11/14/20,09:02:19 AM,15.1066,70.137,,1.673,,,,
764,11/14/20,09:09:01 AM,,,14.5828,,,,,
765,11/14/20,09:17:19 AM,15.1042,70.137,,1.670,,,,
766,11/14/20,09:24:01 AM,,,14.5798,,,,,
767,11/14/20,09:32:19 AM,15.1019,70.137,,1.665,,,,
768,11/14/20,09:39:01 AM,,,14.5822,,,,,
769,11/14/20,09:47:19 AM,15.0980,70.308,,1.659,,,,
770,11/14/20,09:54:01 AM,,,14.5780,,,,,
771,11/14/20,10:02:19 AM,15.0963,70.480,,1.658,,,,
772,11/14/20,10:09:01 AM,,,14.5789,,,,,
773,11/14/20,10:17:19 AM,15.0922,70.651,,1.655,,,,
774,11/14/20,10:24:01 AM,,,14.5727,,,,,
775,11/14/20,10:32:19 AM,15.0928,70.824,,1.658,,,,
776,11/14/20,10:39:01 AM,,,14.5764,,,,,
777,11/14/20,10:47:19 AM,15.0841,70.995,,1.649,,,,
778,11/14/20,10:54:01 AM,,,14.5650,,,,,
779,11/14/20,11:02:19 AM,15.0802,71.168,,1.653,,,,
780,11/14/20,11:09:01 AM,,,14.5641,,,,,
781,11/14/20,11:17:19 AM,15.0784,71.339,,1.657,,,,
782,11/14/20,11:24:01 AM,,,14.5589,,,,,
783,11/14/20,11:32:19 AM,15.0767,71.512,,1.660,,,,
784,11/14/20,11:39:01 AM,,,14.5574,,,,,
785,11/14/20,11:47:19 AM,15.0680,71.683,,1.642,,,,
786,11/14/20,11:54:01 AM,,,14.5570,,,,,
787,11/14/20,12:02:19 PM,15.0639,71.856,,1.647,,,,
788,11/14/20,12:09:01 PM,,,14.5460,,,,,
789,11/14/20,12:17:19 PM,15.0552,72.028,,1.641,,,,
790,11/14/20,12:24:01 PM,,,14.5439,,,,,
791,11/14/20,12:32:19 PM,15.0511,72.199,,1.642,,,,
792,11/14/20,12:39:01 PM,,,14.5373,,,,,
793,11/14/20,12:47:19 PM,15.0453,72.545,,1.640,,,,
794,11/14/20,12:54:01 PM,,,14.5337,,,,,
795,11/14/20,01:02:19 PM,15.0413,72.718,,1.643,,,,
796,11/14/20,01:09:01 PM,,,14.5267,,,,,
797,11/14/20,01:17:19 PM,15.0378,73.062,,1.644,,,,
798,11/14/20,01:24:01 PM,,,14.5255,,,,,
799,11/14/20,01:32:19 PM,15.0291,73.234,,1.635,,,,
800,11/14/20,01:39:01 PM,,,14.5176,,,,,
801,11/14/20,01:47:19 PM,15.0227,73.407,,1.637,,,,
802,11/14/20,01:54:01 PM,,,14.5107,,,,,
803,11/14/20,02:02:19 PM,15.0187,73.580,,1.636,,,,
804,11/14/20,02:09:01 PM,,,14.5100,,,,,
805,11/14/20,02:17:19 PM,15.0100,73.753,,1.621,,,,
806,11/14/20,02:24:01 PM,,,14.5065,,,,,
807,11/14/20,02:32:19 PM,15.0059,73.926,,1.619,,,,
808,11/14/20,02:39:01 PM,,,14.5033,,,,,
809,11/14/20,02:47:19 PM,15.0042,74.098,,1.623,,,,
810,11/14/20,02:54:01 PM,,,14.5001,,,,,
811,11/14/20,03:02:19 PM,15.0001,74.271,,1.614,,,,
812,11/14/20,03:09:01 PM,,,14.5022,,,,,
813,11/14/20,03:17:19 PM,15.0053,74.446,,1.627,,,,
814,11/14/20,03:24:01 PM,,,14.5001,,,,,
815,11/14/20,03:32:19 PM,15.0030,74.446,,1.625,,,,
816,11/14/20,03:39:01 PM,,,14.4993,,,,,
817,11/14/20,03:47:19 PM,15.0007,74.446,,1.615,,,,
818,11/14/20,03:54:01 PM,,,14.5032,,,,,
819,11/14/20,04:02:19 PM,14.9984,74.446,,1.610,,,,
820,11/14/20,04:09:01 PM,,,14.4999,,,,,
821,11/14/20,04:17:19 PM,14.9984,74.446,,1.614,,,,
822,11/14/20,04:24:01 PM,,,14.4990,,,,,
823,11/14/20,04:32:19 PM,14.9937,74.446,,1.611,,,,
824,11/14/20,04:39:01 PM,,,14.4942,,,,,
825,11/14/20,04:47:19 PM,14.9937,74.446,,1.613,,,,
826,11/14/20,04:54:01 PM,,,14.4962,,,,,
827,11/14/20,05:02:19 PM,14.9937,74.446,,1.607,,,,
828,11/14/20,05:09:01 PM,,,14.4993,,,,,
829,11/14/20,05:17:19 PM,14.9937,74.446,,1.613,,,,
830,11/14/20,05:24:01 PM,,,14.4926,,,,,
831,11/14/20,05:32:19 PM,14.9891,74.446,,1.602,,,,
832,11/14/20,05:39:01 PM,,,14.4980,,,,,
833,11/14/20,05:47:19 PM,14.9862,74.271,,1.593,,,,
834,11/14/20,05:54:01 PM,,,14.4952,,,,,
835,11/14/20,06:02:19 PM,14.9862,74.271,,1.598,,,,
836,11/14/20,06:09:01 PM,,,14.4933,,,,,
837,11/14/20,06:17:19 PM,14.9862,74.271,,1.598,,,,
838,11/14/20,06:24:01 PM,,,14.4948,,,,,
839,11/14/20,06:32:19 PM,14.9856,74.098,,1.594,,,,
840,11/14/20,06:39:01 PM,,,14.4958,,,,,
841,11/14/20,06:47:19 PM,14.9926,74.098,,1.602,,,,
842,11/14/20,06:54:01 PM,,,14.5019,,,,,
843,11/14/20,07:02:19 PM,14.9926,74.098,,1.594,,,,
844,11/14/20,07:09:01 PM,,,14.5029,,,,,
845,11/14/20,07:17:19 PM,14.9966,73.926,,1.593,,,,
846,11/14/20,07:24:01 PM,,,14.5104,,,,,
847,11/14/20,07:32:19 PM,14.9984,73.753,,1.588,,,,
848,11/14/20,07:39:01 PM,,,14.5113,,,,,
849,11/14/20,07:47:19 PM,15.0030,73.753,,1.593,,,,
850,11/14/20,07:54:01 PM,,,14.5151,,,,,
851,11/14/20,08:02:19 PM,15.0071,73.580,,1.590,,,,
852,11/14/20,08:09:01 PM,,,14.5218,,,,,
