Sample number,Sample time,Area (ft²),Battery voltage (V),Correlation.1 (%),Correlation.2 (%),Correlation.3 (%),Correlation.4 (%),Depth (ft),Depth (pressure) (ft H₂O),Depth (vertical beam) (ft),Flow (ft³/s),Noise.1,Noise.2,Noise.3,Noise.4,Noise.5,Pitch (deg),Pressure (uncorrected) (ft H₂O),Roll (deg),Signal strength.1,Signal strength.2,Signal strength.3,Signal strength.4,SNR.1 (dB),SNR.2 (dB),SNR.3 (dB),SNR.4 (dB),Sound speed (m/s),Stage (ft),Standard deviation (vel).1 (ft/s),Standard deviation (vel).2 (ft/s),Standard deviation (vel).3 (ft/s),Standard deviation (vel).4 (ft/s),System in water (%),System status (status codes),Temperature (°F),VB percent good (%),Velocity (beam).1 (ft/s),Velocity (beam).2 (ft/s),Velocity (beam).3 (ft/s),Velocity (beam).4 (ft/s),Velocity (mean) (ft/s),Velocity (X-OBS).X-Center (Beam 1 Only) (ft/s),Velocity (X-OBS).X-Center (Beam 2 Only) (ft/s),Velocity (XZ).X-Center (ft/s),Velocity (XZ).Z-Center (ft/s),Velocity (XZ).X-Left (ft/s),Velocity (XZ).X-Right (ft/s),Volume (negative) (acre ft),Volume (positive) (acre ft),Volume (total) (acre ft)
4260,2020-12-24 18:28:00,8.2828579107984783,11.058352470397949,0,0,0,0,0.69412091460440717,0.69411924281120307,,3.407992552983798,12,12,12,12,12,-0.789999982342124,34.67614648785591,0.42999999038875103,451,448,470,467,43.900000654160976,43.600000649690628,45.800000682473183,45.500000678002834,1449.2989501953125,-13.19301819300714,0.79035412687719409,0.74671896752697953,0.17388446959108048,0.10793960470842544,100,8192,50.676254844665529,0,0.40354319699999996,0.79068219899999992,-0.003280839,0.06561678,0.410104875,-0.96784750499999994,1.8930441029999998,0.46259829900000005,0.6561678,0.006561678,-0.154199433,0,63.836232591834225,63.836232591834225
4261,2020-12-24 18:43:00,8.2653543179580939,11.057407379150391,0,0,0,0,0.6928064064716728,0.69280473784446717,,0,12,12,12,12,12,-0.789999982342124,34.674831982889174,0.43999999016523361,451,448,465,465,43.900000654160976,43.600000649690628,45.3000006750226,45.3000006750226,1449.114501953125,-13.194332701139874,1.1778212185509036,1.4730967329508515,0.18077423159374592,0.16994746273241451,100,8192,50.591021537780762,0,0.324803061,0.167322789,0.190288662,0.039370068,0,-0.777558843,0.400262358,-0.190288662,0.269028798,-0.436351587,-0.091863491999999991,0,63.836232591834225,63.836232591834225
4262,2020-12-24 18:58:00,8.2263534603998618,11.056412696838379,0,0,0,0,0.68987428760278247,0.68987262603759769,,1.8948875172630915,12,12,12,12,12,-0.789999982342124,34.67189987108231,0.42999999038875103,450,446,470,474,43.80000065267086,43.400000646710396,45.800000682473183,46.200000688433647,1448.85205078125,-13.197264820008764,1.0341204682095957,1.2650915372513325,0.1066272690888701,0.24999993552528929,100,8192,50.469955635070804,0,0.298556349,0.515091723,0.055774263000000004,0.26246712,0.22965873,-0.71522290199999994,1.233595464,0.25918628099999996,0.449474943,-0.127952721,-0.613516893,0,63.858417914025289,63.858417914025289
4263,2020-12-24 19:13:00,8.2042266774561661,11.054078102111816,0,0,0,0,0.68820881856082294,0.68820716100692747,,2.5826901620708558,12,12,12,12,12,-0.7799999825656414,34.670234406051634,0.43999999016523361,449,447,469,468,43.700000651180744,43.500000648200512,45.700000680983067,45.60000067949295,1448.5081787109375,-13.198930289050725,0.9645666803731634,1.1656821140700169,0.23097106904173712,0.12926505852619946,100,8192,50.311436653137207,0,0.193569501,0.48884501099999994,0.154199433,0.154199433,0.314960544,-0.46259829900000005,1.1712595229999998,0.354330612,0.377296485,-0.354330612,-0.36089229,0,63.905621268391059,63.905621268391059
4264,2020-12-24 19:28:00,8.1849976523691357,11.052931785583496,0,0,0,0,0.686760307171839,0.68675865310668949,,2.432815837779895,12,12,12,12,12,-0.789999982342124,34.6687858981514,0.42999999038875103,452,448,467,466,44.000000655651093,43.600000649690628,45.500000678002834,45.400000676512718,1448.1522216796875,-13.200378800439708,0.99081339276426983,0.95275565979716548,0.16010494558574956,0.23162723685151473,100,8192,50.148088836669928,0,0.410104875,0.68897619,0.095144331,0.045931745999999996,0.298556349,-0.9842517,1.650262017,0.334645578,0.603674376,-0.216535374,-0.108267687,0,63.957227908483468,63.957227908483468
4265,2020-12-24 19:43:00,8.1022729057069629,11.05117130279541,0,0,0,0,0.680516393541351,0.68051475451469423,,0,12,12,12,12,12,-0.789999982342124,34.6625419995594,0.42999999038875103,452,448,461,461,44.000000655651093,43.600000649690628,44.900000669062138,44.900000669062138,1448.0277099609375,-13.206622714070194,0.93667954845761281,1.1217188708149135,0.33595791860616303,0.19028866483552204,100,8192,50.0907024383545,0,0.46259829900000005,0.24278208599999998,0.026246712,0.24934376399999997,0,-1.108923582,0.580708503,-0.26246712,0.387139002,-0.059055102000000005,-0.580708503,0,63.957227908483468,63.957227908483468
4266,2020-12-24 19:58:00,8.0005955488890539,11.049666404724121,0,0,0,0,0.67281439686071831,0.67281277638435366,,1.3485436028481364,12,12,12,12,12,-0.7799999825656414,34.654840021429067,0.43999999016523361,452,448,461,460,44.000000655651093,43.600000649690628,44.900000669062138,44.800000667572021,1447.671630859375,-13.21432471075083,1.0656165230789234,1.0321519647802626,0.33464558298660768,0.20406818884085295,100,8192,49.927445602416995,0,-0.18372698399999998,-0.026246712,0.354330612,0.11811020400000001,0.167322789,0.439632426,-0.062335940999999992,0.190288662,-0.114829365,-0.81036723299999991,-0.27559047600000003,0,63.973016642139335,63.973016642139335
4267,2020-12-24 20:13:00,7.9568304006925485,11.048439025878906,0,0,0,0,0.66948983988423982,0.66948822741508485,,8.0879450104002331,12,12,12,12,12,-0.7799999825656414,34.651515472459792,0.42999999038875103,453,449,461,460,44.100000657141209,43.700000651180744,44.900000669062138,44.800000667572021,1447.6265869140625,-13.217649267727307,0.8438318033740736,1.5452751920263945,0.26738838248439734,0.14074799519730855,100,8192,49.906866836547849,0,-0.521653401,0.436351587,0.255905442,0.157480272,1.01706009,1.249999659,1.046587641,1.14829365,-0.045931745999999996,-0.587270181,-0.36745396799999996,0,64.079783950781447,64.079783950781447
4268,2020-12-24 20:28:00,7.914752178502181,11.047266960144043,0,0,0,0,0.66628971450285013,0.666288109741211,,0,12,12,12,12,12,-0.7799999825656414,34.648315354785922,0.42999999038875103,452,449,461,460,44.000000655651093,43.700000651180744,44.900000669062138,44.800000667572021,1447.2783203125,-13.220849393108699,1.0994091652824731,0.95931733789494211,0.27624664791639575,0.1919290843599662,100,8192,49.747812271118164,0,0.797243877,0.528215079,0.170603628,0.150918594,0,-1.9127291369999997,1.266403854,-0.324803061,0.728346258,-0.390419841,-0.35104977299999995,0,64.079783950781447,64.079783950781447
4269,2020-12-24 20:43:00,7.9381148587402528,11.046323776245117,0,0,0,0,0.66806685292501766,0.66806524388313293,,0,12,12,12,12,12,-0.7799999825656414,34.650092488927839,0.42999999038875103,451,448,460,460,43.900000654160976,43.600000649690628,44.800000667572021,44.800000667572021,1447.202880859375,-13.219072254686529,1.2450784190531139,1.0652884391740345,0.1879920775013002,0.16765087539819268,100,8192,49.713171005249023,0,0.731627097,0.35104977299999995,0.14435691599999997,0.12467188199999998,0,-1.755248865,0.839894784,-0.45603662100000003,0.59383185899999991,-0.331364739,-0.291994671,0,64.079783950781447,64.079783950781447
4270,2020-12-24 20:58:00,7.8981497176440261,11.044635772705078,0,0,0,0,0.66502625522963943,0.66502465351104734,,7.287884342305837,12,12,12,12,12,-0.7799999825656414,34.647051898555759,0.42999999038875103,447,446,460,462,43.500000648200512,43.400000646710396,44.800000667572021,45.000000670552254,1446.8441162109375,-13.222112852381907,0.91732259806917182,0.98687638590560389,0.18667974188174488,0.22014430018040565,100,8192,49.549370002746585,0,-0.410104875,0.45931746,0.098425169999999992,0.026246712,0.921915759,0.9842517,1.099081065,1.043306802,0.029527551000000003,-0.226377891,-0.062335940999999992,0,64.165110420427936,64.165110420427936
4271,2020-12-24 21:13:00,7.9019224735037854,11.043188095092773,0,0,0,0,0.66531340506446013,0.66531180265426637,,0,12,12,12,12,12,-0.7799999825656414,34.647339047698978,0.42999999038875103,454,448,462,460,44.200000658631325,43.600000649690628,45.000000670552254,44.800000667572021,1446.93505859375,-13.221825702547086,1.3802489878673125,1.0515089151687036,0.27099730543817452,0.27887131915550645,100,8192,49.590912055969241,0,0.59383185899999991,0.416666553,0.232939569,0.232939569,0,-1.423884126,0.99737505599999987,-0.213254535,0.554461791,-0.534776757,-0.544619274,0,64.165110420427936,64.165110420427936
4272,2020-12-24 21:28:00,7.8521053571129862,11.042736053466797,0,0,0,0,0.66151983669110781,0.6615182434177399,,0,12,12,12,12,12,-0.7799999825656414,34.643545488462451,0.42999999038875103,452,448,461,460,44.000000655651093,43.600000649690628,44.900000669062138,44.800000667572021,1446.6217041015625,-13.22561927092044,1.421587559883305,1.1469813314913535,0.19980309807729813,0.14632542158041867,100,8192,49.448112106323244,0,-0.347768934,-0.301837188,0.252624603,0.127952721,0,0.833333106,-0.72178458,0.055774263000000004,-0.35761145099999997,-0.5774276639999999,-0.298556349,0,64.165110420427936,64.165110420427936
4273,2020-12-24 21:43:00,7.8551623654295648,11.040929794311523,0,0,0,0,0.6617527471126845,0.66175115327835088,,0,12,12,12,12,12,-0.7799999825656414,34.643778398323057,0.42999999038875103,451,448,460,460,43.900000654160976,43.600000649690628,44.800000667572021,44.800000667572021,1446.5369873046875,-13.225386360498863,1.2641072855366662,1.0259183705873749,0.24901568381062278,0.3195537233617215,100,8192,49.409721755981451,0,0.085301814,0.127952721,0.11154852600000001,0.170603628,0,-0.203412018,0.30511802699999996,0.052493424,0.11811020400000001,-0.255905442,-0.39698151899999995,0,64.165110420427936,64.165110420427936
4274,2020-12-24 21:58:00,7.8364885066576626,11.040824890136719,0,0,0,0,0.66032976015346245,0.660328169746399,,1.6129698598782265,12,12,12,12,12,-0.7799999825656414,34.642355414791112,0.42999999038875103,452,448,461,460,44.000000655651093,43.600000649690628,44.900000669062138,44.800000667572021,1446.3035888671875,-13.226809347458087,1.0226375315384864,0.79691580497497072,0.29822826954394749,0.35104977823104927,100,8192,49.303490829467776,0,0.20669285699999998,0.400262358,0.216535374,0.23950124699999997,0.20669285699999998,-0.49540668899999996,0.95800498799999989,0.232939569,0.334645578,-0.49540668899999996,-0.55774263,0,64.183995053789985,64.183995053789985
4275,2020-12-24 22:13:00,7.8292889771711351,11.0391206741333,0,0,0,0,0.65978098491358306,0.65977939582824707,,1.49784033774099,12,12,12,12,12,-0.7799999825656414,34.641806640872957,0.42999999038875103,453,449,461,460,44.100000657141209,43.700000651180744,44.900000669062138,44.800000667572021,1446.25634765625,-13.227358122697964,1.2309708111428943,1.1161414444318034,0.35269019775549343,0.17421255349596931,100,8192,49.28210525512695,0,0.13779523800000001,0.318241383,0.301837188,0.12467188199999998,0.190288662,-0.331364739,0.761154648,0.216535374,0.252624603,-0.692257029,-0.291994671,0,64.215972942192408,64.215972942192408
4276,2020-12-24 22:28:00,7.7990801346608087,11.037878036499023,0,0,0,0,0.6574774051275778,0.65747582159042361,,0,12,12,12,12,12,-0.7799999825656414,34.639503066635136,0.42999999038875103,453,448,460,460,44.100000657141209,43.600000649690628,44.800000667572021,44.800000667572021,1446.0994873046875,-13.229661702483968,1.165025946260239,1.1026900043313612,0.39074793072259784,0.17650914083019112,100,8192,49.210931015014651,0,1.010498412,0.282152154,-0.068897619000000007,0.06561678,0,-2.424540021,0.67585283400000007,-0.872703174,0.708661224,0.157480272,-0.154199433,0,64.215972942192408,64.215972942192408
4277,2020-12-24 22:43:00,7.7494591244250266,11.036345481872559,0,0,0,0,0.653690217861666,0.65368864344596866,,4.7340012051413618,12,12,12,12,12,-0.7799999825656414,34.63571588849068,0.42999999038875103,452,448,460,460,44.000000655651093,43.600000649690628,44.800000667572021,44.800000667572021,1445.7342529296875,-13.233448889749882,1.1571519325429074,0.8467845585180731,0.41568230749414903,0.17585297302041347,100,8192,49.045449447631839,0,-0.180446145,0.39698151899999995,0.157480272,0.23950124699999997,0.61023605399999992,0.433070748,0.95144330999999993,0.692257029,0.12139104299999999,-0.36089229,-0.55774263,0,64.271398576184993,64.271398576184993
4278,2020-12-24 22:58:00,7.7206395180672915,11.036751747131348,0,0,0,0,0.65148873579470812,0.6514871666812897,,0,12,12,12,12,12,-0.7799999825656414,34.633514411726,0.42999999038875103,452,448,462,460,44.000000655651093,43.600000649690628,45.000000670552254,44.800000667572021,1445.5802001953125,-13.235650371816838,1.1886479874122351,1.4271649862664153,0.39370068586659729,0.2509841872399558,100,8192,48.975942039489752,0,0.36089229,-0.019685034,0.374015646,0.049212584999999996,0,-0.866141496,-0.045931745999999996,-0.45603662100000003,0.187007823,-0.856298979,-0.114829365,0,64.271398576184993,64.271398576184993
4279,2020-12-24 23:13:00,7.7003097690443356,11.034599304199219,0,0,0,0,0.64993493613295661,0.64993337076187141,,1.1584070065964467,12,13,12,12,12,-0.7799999825656414,34.631960615806584,0.42999999038875103,451,447,464,460,43.900000654160976,43.400000646710396,45.200000673532486,44.800000667572021,1445.1119384765625,-13.237204171478592,1.3546584432859836,1.2132542802788975,0.48425184361591472,0.4163384753039267,100,8192,48.7641788482666,0,-0.265747959,-0.12467188199999998,0.177165306,0.03280839,0.150918594,0.636482766,-0.298556349,0.170603628,-0.213254535,-0.406824036,-0.075459297,0,64.284961192665179,64.284961192665179
4280,2020-12-24 23:28:00,7.6147913612823777,11.032999038696289,0,0,0,0,0.64339111045276709,0.64338956084251409,,0,12,12,12,12,12,-0.7799999825656414,34.625416805887227,0.42999999038875103,452,448,460,461,44.000000655651093,43.600000649690628,44.800000667572021,44.900000669062138,1445.1553955078125,-13.243747997158781,1.4465219366548563,0.95242757589227656,0.48982926999902482,0.37335948376348976,100,8192,48.783744812011719,0,0.410104875,0.098425169999999992,0.377296485,0.14435691599999997,0,-0.9842517,0.23622040800000002,-0.374015646,0.278871315,-0.862860657,-0.33792641700000003,0,64.284961192665179,64.284961192665179
4281,2020-12-24 23:43:00,7.6447939833723595,11.033204078674316,0,0,0,0,0.64568830913133191,0.645686753988266,,1.0385912864617868,12,12,12,12,12,-0.7799999825656414,34.627713999032977,0.43999999016523361,453,447,460,460,44.100000657141209,43.500000648200512,44.800000667572021,44.800000667572021,1444.819091796875,-13.241450798480216,0.98326746295182677,1.0928474871846965,0.38713900776882065,0.20800519569951889,100,8192,48.6322021484375,0,0.193569501,0.321522222,0.22309705200000002,0.170603628,0.134514399,-0.46259829900000005,0.770997165,0.154199433,0.282152154,-0.511810884,-0.39698151899999995,0,64.2971210080131,64.2971210080131
4282,2020-12-24 23:58:00,7.5357968683237928,11.031584739685059,0,0,0,0,0.63733543949177252,0.63733390446662908,,0,12,12,12,12,12,-0.7799999825656414,34.619361149511342,0.42999999038875103,453,448,459,460,44.100000657141209,43.600000649690628,44.700000666081905,44.800000667572021,1444.6790771484375,-13.249803668119775,1.2775587256371084,1.3789366522477571,0.33497366689149655,0.20734902788974124,100,8192,48.569035911560064,0,0,0.052493424,0.11154852600000001,-0.009842517,0,0,0.12467188199999998,0.062335940999999992,0.029527551000000003,-0.255905442,0.022965872999999998,0,64.2971210080131,64.2971210080131
4283,2020-12-25 00:13:00,7.4925295516785182,11.030637741088867,0,0,0,0,0.63401407306901425,0.634012546043396,,0,12,12,12,12,12,-0.7799999825656414,34.616039791088106,0.42999999038875103,452,447,461,461,44.000000655651093,43.500000648200512,44.900000669062138,44.900000669062138,1444.2904052734375,-13.253125034542533,1.2326112306673385,1.4051833646388636,0.25885820095728773,0.20144351760174228,100,8192,48.394614219665527,0,0.51837256199999993,-0.18372698399999998,0.200131179,0.134514399,0,-1.243437981,-0.439632426,-0.839894784,0.18372698399999998,-0.45931746,-0.314960544,0,64.2971210080131,64.2971210080131
4284,2020-12-25 00:28:00,7.433577114689836,11.029377937316895,0,0,0,0,0.62948348678628907,0.62948197067260747,,0,12,12,12,12,13,-0.7799999825656414,34.611509215717319,0.42999999038875103,453,447,461,461,44.100000657141209,43.500000648200512,44.900000669062138,44.900000669062138,1444.095458984375,-13.257655620825258,1.2923225013571056,1.1020338365215836,0.48064292066213754,0.23064298513684828,100,8192,48.307168197631839,0,0.19685033999999999,0.187007823,0.22309705200000002,0.095144331,0,-0.47244081600000004,0.449474943,-0.013123356,0.209973696,-0.511810884,-0.22309705200000002,0,64.2971210080131,64.2971210080131
4285,2020-12-25 00:43:00,7.340905313957065,11.028227806091309,0,0,0,0,0.62234940866785715,0.62234790973663334,,1.7951529171420919,12,12,12,12,12,-0.7799999825656414,34.604375154781344,0.42999999038875103,453,448,459,461,44.100000657141209,43.600000649690628,44.700000666081905,44.900000669062138,1443.956298828125,-13.264789698943689,1.2486873420068911,1.312991787365102,0.35826762413860352,0.16699470758841503,100,8192,48.244839668273926,0,0.022965872999999998,0.255905442,0.157480272,0.11154852600000001,0.246062925,-0.055774263000000004,0.613516893,0.278871315,0.154199433,-0.36089229,-0.25918628099999996,0,64.318138638603926,64.318138638603926
4286,2020-12-25 00:58:00,7.3839845081518254,11.027493476867676,0,0,0,0,0.6256675845368953,0.62566607761383064,,2.9973412648294655,12,12,12,12,12,-0.7799999825656414,34.607693322658541,0.42999999038875103,454,448,459,460,44.200000658631325,43.600000649690628,44.700000666081905,44.800000667572021,1443.861572265625,-13.261471523074652,1.4888447603855155,1.2549209361997789,0.32414689803016511,0.14698158939019632,100,8192,48.202451324462892,0,-0.108267687,0.278871315,0.039370068,0.085301814,0.406824036,0.25918628099999996,0.669291156,0.46259829900000005,0.095144331,-0.088582653,-0.200131179,0,64.36930378288038,64.36930378288038
4287,2020-12-25 01:13:00,7.4398838023513045,11.026742935180664,0,0,0,0,0.6299684509517639,0.629966933670044,,5.4450943732353139,12,13,12,12,12,-0.7799999825656414,34.611994178714752,0.42999999038875103,453,448,461,460,44.100000657141209,43.500000648200512,44.900000669062138,44.800000667572021,1443.4765625,-13.257170656659783,1.3556426950006502,1.1066270111900272,0.17978997987907944,0.18471123845241191,100,8192,48.030226898193362,0,-0.36089229,0.334645578,0.101706009,0.085301814,0.731627097,0.866141496,0.800524716,0.833333106,-0.013123356,-0.232939569,-0.200131179,0,64.459890587909229,64.459890587909229
4288,2020-12-25 01:28:00,7.4641230429651895,11.02641487121582,0,0,0,0,0.63183173432437767,0.63183021255493166,,0,12,12,12,12,12,-0.7799999825656414,34.613857457599643,0.42999999038875103,452,449,460,461,44.000000655651093,43.700000651180744,44.800000667572021,44.900000669062138,1443.1109619140625,-13.25530737328717,1.1335298913909113,1.2913382496424393,0.41272955235014946,0.13779524005330904,100,8192,47.867062759399417,0,-0.072178457999999987,-0.36745396799999996,0.134514399,0.098425169999999992,0,0.173884467,-0.879264852,-0.354330612,-0.24278208599999998,-0.308398866,-0.22965873,0,64.459890587909229,64.459890587909229
